,sensor 1,sensor 2,sensor 3,sensor 4,sensor 5,sensor 6,sensor 7,sensor 8,sensor 9
2020-01-12 14:00:00,487.2311706542969,740.9095458984375,709.4321899414062,735.2562866210938,719.9597778320312,796.7889404296875,0.0,1550.301513671875,1715.56787109375
2020-01-12 13:00:00,490.6331787109375,741.542724609375,709.4522705078125,735.2211303710938,719.5728759765625,797.0452270507812,0.0,1549.889404296875,1715.231201171875
2020-01-12 12:00:00,496.4874267578125,740.4623413085938,709.2763671875,735.4522705078125,719.91455078125,797.4020385742188,0.0,1545.5125732421875,1711.8492431640625
2020-01-12 11:00:00,498.2676696777344,740.8838500976562,709.69189453125,735.9949340820312,720.0050659179688,797.7120971679688,0.0,1543.358642578125,1709.404052734375
2020-01-12 10:00:00,499.0301513671875,740.15576171875,709.8391723632812,737.0904541015625,715.2914428710938,797.91455078125,0.0,1544.527587890625,1710.03515625
2020-01-12 09:00:00,490.7587890625,738.87939453125,709.2462158203125,737.5628051757812,712.2009887695312,797.8291625976562,0.0,1536.7236328125,1702.87939453125
2020-01-12 08:00:00,489.19696044921875,738.69189453125,709.1767578125,738.6363525390625,712.5504760742188,798.33837890625,0.0,1550.3282470703125,1715.626220703125
2020-01-12 07:00:00,484.7035217285156,738.0100708007812,709.8743896484375,739.1005249023438,710.517578125,799.1256103515625,0.0,1552.1859130859375,1718.7989501953125
2020-01-12 06:00:00,481.9447326660156,737.5376586914062,708.1909790039062,739.6431884765625,708.095458984375,800.1658325195312,0.0,1553.4371337890625,1719.060302734375
2020-01-12 05:00:00,502.31500244140625,738.5050048828125,708.469970703125,740.385009765625,704.969970703125,800.9550170898438,0.0,1553.7149658203125,1718.949951171875
2020-01-12 04:00:00,494.38189697265625,739.0100708007812,708.7637939453125,740.6532592773438,703.7135620117188,802.1658325195312,0.0,1553.4019775390625,1719.231201171875
2020-01-12 03:00:00,496.8800048828125,739.2750244140625,708.72998046875,740.9249877929688,705.0449829101562,803.0800170898438,0.0,1552.93994140625,1719.2449951171875
2020-01-12 02:00:00,514.7637939453125,738.3065185546875,708.9497680664062,741.3467407226562,702.5326538085938,803.5828857421875,0.0,1559.94970703125,1725.1156005859375
2020-01-12 01:00:00,527.8900146484375,738.780029296875,709.2100219726562,741.6900024414062,704.7449951171875,804.52001953125,0.0,1560.2900390625,1724.9549560546875
2020-01-12 00:00:00,544.5828857421875,739.9899291992188,709.6582641601562,741.8593139648438,702.7537841796875,805.4271240234375,0.0,1561.2362060546875,1726.6783447265625
2020-01-11 23:00:00,522.39697265625,740.5276489257812,709.8391723632812,741.8743896484375,716.9849243164062,806.12060546875,0.0,1561.0401611328125,1727.7789306640625
2020-01-11 22:00:00,537.6784057617188,741.1608276367188,710.6884155273438,742.386962890625,708.0402221679688,806.39697265625,0.0,1562.6783447265625,1729.447265625
2020-01-11 21:00:00,528.97998046875,741.39501953125,710.6799926757812,742.1699829101562,708.2000122070312,806.5650024414062,0.0,1564.4849853515625,1729.614990234375
2020-01-11 20:00:00,518.8955078125,741.6517333984375,710.303466796875,742.4030151367188,711.5173950195312,806.7711181640625,0.0,1565.318359375,1730.263671875
2020-01-11 19:00:00,504.1868591308594,739.742431640625,710.1767578125,742.5302734375,713.404052734375,807.1767578125,0.0,1566.1009521484375,1730.8232421875
2020-01-11 18:00:00,511.6363525390625,741.6969604492188,710.6010131835938,743.0908813476562,716.1060791015625,807.9899291992188,0.0,1568.8131103515625,1732.787841796875
2020-01-11 17:00:00,516.125,742.2949829101562,711.4149780273438,743.1599731445312,716.405029296875,808.75,0.0,1569.0450439453125,1735.02001953125
2020-01-11 16:00:00,522.1950073242188,742.0850219726562,711.3900146484375,743.0999755859375,717.9600219726562,809.3200073242188,0.0,1570.0550537109375,1734.6199951171875
2020-01-11 15:00:00,533.8200073242188,742.6900024414062,711.6099853515625,743.1900024414062,716.655029296875,810.0700073242188,0.0,1570.6700439453125,1734.56005859375
2020-01-11 14:00:00,544.1256103515625,741.6784057617188,712.3215942382812,742.7185668945312,714.4774169921875,810.3065185546875,0.0,1572.8040771484375,1737.0301513671875
2020-01-11 13:00:00,541.8699951171875,742.530029296875,712.5399780273438,742.60498046875,716.1799926757812,810.7650146484375,0.0,1576.5150146484375,1741.655029296875
2020-01-11 12:00:00,542.530029296875,743.780029296875,712.7050170898438,742.3499755859375,720.864990234375,810.969970703125,0.0,1580.489990234375,1745.425048828125
2020-01-11 11:00:00,554.1859130859375,743.025146484375,712.1608276367188,742.5225830078125,719.698486328125,810.3768920898438,0.0,1581.3316650390625,1745.145751953125
2020-01-11 10:00:00,564.5850219726562,742.9149780273438,712.3800048828125,742.5,720.2849731445312,810.3800048828125,0.0,1577.0999755859375,1742.0150146484375
2020-01-11 09:00:00,576.5999755859375,741.6649780273438,712.239990234375,742.6950073242188,721.7000122070312,810.3049926757812,0.0,1570.175048828125,1734.6300048828125
2020-01-11 08:00:00,574.4349975585938,741.510009765625,712.0349731445312,743.489990234375,722.4299926757812,811.1099853515625,0.0,1581.614990234375,1746.8499755859375
2020-01-11 07:00:00,574.6181030273438,743.2211303710938,712.457275390625,743.3215942382812,720.0200805664062,811.5979614257812,0.0,1578.060302734375,1743.0552978515625
2020-01-11 06:00:00,577.63818359375,743.3668212890625,712.3115844726562,743.8944702148438,717.7487182617188,812.4120483398438,0.0,1574.492431640625,1739.2562255859375
2020-01-11 05:00:00,573.3585815429688,743.7929077148438,712.9242553710938,743.8636474609375,712.5858764648438,813.8485107421875,0.0,1573.227294921875,1738.0706787109375
2020-01-11 04:00:00,570.489990234375,744.0750122070312,713.1799926757812,743.5150146484375,709.0050048828125,814.4849853515625,0.0,1572.5350341796875,1738.010009765625
2020-01-11 03:00:00,569.9697265625,745.9595947265625,713.2474975585938,743.0252685546875,710.1212158203125,814.757568359375,0.0,1572.9141845703125,1738.2979736328125
2020-01-11 02:00:00,567.47998046875,745.3599853515625,713.7550048828125,743.114990234375,711.0499877929688,814.77001953125,0.0,1572.239990234375,1736.844970703125
2020-01-11 01:00:00,571.5979614257812,744.3115844726562,713.7537841796875,743.1256103515625,712.974853515625,814.7185668945312,0.0,1570.6080322265625,1736.80908203125
2020-01-11 00:00:00,569.6834106445312,746.0552978515625,713.2763671875,743.1406860351562,710.4673461914062,814.386962890625,0.0,1570.593017578125,1736.10546875
2020-01-10 23:00:00,576.5499877929688,744.4550170898438,713.4099731445312,742.7999877929688,707.385009765625,814.094970703125,0.0,1570.93994140625,1735.824951171875
2020-01-10 22:00:00,572.239990234375,744.7249755859375,713.405029296875,742.5,713.7949829101562,813.22998046875,0.0,1569.81494140625,1736.0050048828125
2020-01-10 21:00:00,569.125,745.8699951171875,713.6900024414062,742.0650024414062,715.760009765625,811.9400024414062,0.0,1569.1949462890625,1734.5550537109375
2020-01-10 20:00:00,565.4974975585938,745.8643188476562,713.7286376953125,741.663330078125,716.6884155273438,810.1859130859375,0.0,1571.1708984375,1735.9849853515625
2020-01-10 19:00:00,554.4393920898438,745.9697265625,713.8333129882812,740.4393920898438,716.6363525390625,807.83837890625,0.0,1550.54541015625,1717.66162109375
2020-01-10 18:00:00,528.989990234375,745.25,713.8099975585938,739.3200073242188,715.8200073242188,805.0250244140625,0.0,1542.655029296875,1708.7850341796875
2020-01-10 17:00:00,521.47265625,747.1492309570312,713.8855590820312,733.2686767578125,707.81591796875,802.7313232421875,0.0,1539.9552001953125,1706.58203125
2020-01-10 16:00:00,510.5849914550781,753.9600219726562,716.780029296875,706.9349975585938,681.635009765625,798.510009765625,0.0,1531.6500244140625,1704.1600341796875
2020-01-10 15:00:00,517.4500122070312,767.6300048828125,723.1300048828125,702.9000244140625,653.0900268554688,779.1950073242188,0.0,1522.4549560546875,1745.969970703125
2020-01-10 14:00:00,519.422119140625,768.6683349609375,723.6834106445312,703.2060546875,653.6331787109375,778.7537841796875,0.0,1526.2412109375,1750.593017578125
2020-01-10 13:00:00,520.7050170898438,766.2750244140625,723.6400146484375,702.1950073242188,654.72998046875,778.0050048828125,0.0,1520.4599609375,1744.43994140625
2020-01-10 12:00:00,522.1849975585938,766.3800048828125,723.4349975585938,703.0499877929688,655.5549926757812,777.135009765625,0.0,1530.0799560546875,1753.43994140625
2020-01-10 11:00:00,520.1699829101562,767.2100219726562,723.5150146484375,701.885009765625,654.3200073242188,778.2650146484375,0.0,1524.844970703125,1748.22998046875
2020-01-10 10:00:00,516.8350219726562,767.885009765625,722.75,701.8499755859375,652.989990234375,779.135009765625,0.0,1519.0450439453125,1743.3050537109375
2020-01-10 09:00:00,518.3417358398438,767.5477294921875,722.301513671875,701.5979614257812,652.6784057617188,780.1356811523438,0.0,1519.7789306640625,1744.733642578125
2020-01-10 08:00:00,515.9749755859375,766.635009765625,721.1950073242188,701.47998046875,651.5399780273438,780.5,0.0,1539.7900390625,1762.1949462890625
2020-01-10 07:00:00,514.8040161132812,766.9246215820312,719.577880859375,701.5075073242188,650.1708374023438,781.1708374023438,0.0,1528.180908203125,1751.70849609375
2020-01-10 06:00:00,514.510009765625,766.6799926757812,717.8150024414062,702.7650146484375,649.85498046875,780.8599853515625,0.0,1525.2950439453125,1749.3499755859375
2020-01-10 05:00:00,513.0399780273438,773.9299926757812,715.219970703125,720.8099975585938,668.4199829101562,809.9500122070312,0.0,1463.6300048828125,1707.5550537109375
2020-01-10 04:00:00,509.9800109863281,742.1500244140625,711.0150146484375,740.7750244140625,721.7849731445312,810.0599975585938,0.0,1542.2349853515625,1707.43505859375
2020-01-10 03:00:00,511.65325927734375,742.3818969726562,711.9597778320312,739.974853515625,719.8240966796875,810.8944702148438,0.0,1569.9447021484375,1734.110595703125
2020-01-10 02:00:00,511.5,744.0,712.0,740.0302734375,720.7525024414062,811.2828369140625,0.0,1567.353515625,1732.6817626953125
2020-01-10 01:00:00,513.0504760742188,743.904052734375,711.9949340820312,740.0757446289062,720.388916015625,811.4747314453125,0.0,1564.8939208984375,1731.2474365234375
2020-01-10 00:00:00,512.780029296875,745.030029296875,712.3599853515625,740.010009765625,720.9299926757812,812.0599975585938,0.0,1565.47998046875,1731.10498046875
2020-01-09 23:00:00,517.5050048828125,743.7249755859375,712.3099975585938,740.14501953125,719.6199951171875,811.9400024414062,0.0,1563.2349853515625,1729.2049560546875
2020-01-09 22:00:00,520.5075073242188,743.7688598632812,712.2562866210938,740.0502319335938,721.4020385742188,811.5979614257812,0.0,1563.939697265625,1730.2713623046875
2020-01-09 21:00:00,523.388916015625,743.8737182617188,712.3585815429688,739.51513671875,720.4747314453125,810.6363525390625,0.0,1566.16162109375,1731.212158203125
2020-01-09 20:00:00,528.9650268554688,745.0449829101562,712.5499877929688,739.3800048828125,719.25,809.5999755859375,0.0,1572.9849853515625,1738.75
2020-01-09 19:00:00,534.2150268554688,744.969970703125,712.030029296875,738.3900146484375,718.0599975585938,808.094970703125,0.0,1570.7950439453125,1735.3399658203125
2020-01-09 18:00:00,555.4299926757812,744.4600219726562,711.8699951171875,737.25,716.7349853515625,805.2999877929688,0.0,1530.9849853515625,1698.18505859375
2020-01-09 17:00:00,548.655029296875,746.3150024414062,712.094970703125,732.1300048828125,713.0050048828125,802.3599853515625,0.0,1541.3399658203125,1707.2850341796875
2020-01-09 16:00:00,528.7050170898438,752.5599975585938,714.5499877929688,706.2249755859375,685.885009765625,798.1649780273438,0.0,1558.9100341796875,1728.9100341796875
2020-01-09 15:00:00,524.0200805664062,766.6784057617188,720.939697265625,701.4623413085938,654.8391723632812,776.266357421875,0.0,1508.8392333984375,1735.0401611328125
2020-01-09 14:00:00,522.6599731445312,767.6849975585938,721.2050170898438,700.9600219726562,654.469970703125,777.5599975585938,0.0,1528.030029296875,1756.2049560546875
2020-01-09 13:00:00,523.114990234375,767.8099975585938,721.39501953125,700.510009765625,654.3350219726562,777.9149780273438,0.0,1507.5,1737.625
2020-01-09 12:00:00,522.8743896484375,766.4522705078125,720.9246215820312,700.3919677734375,654.3215942382812,777.6431884765625,0.0,1523.7034912109375,1753.552734375
2020-01-09 11:00:00,522.8200073242188,767.1199951171875,720.4500122070312,700.5,653.844970703125,777.5150146484375,0.0,1512.1650390625,1741.5450439453125
2020-01-09 10:00:00,519.2437744140625,767.8109741210938,719.6467895507812,699.6467895507812,652.18408203125,779.6019897460938,0.0,1515.13427734375,1743.8955078125
2020-01-09 09:00:00,509.614990234375,767.1699829101562,718.4550170898438,698.5449829101562,648.125,782.7550048828125,0.0,1459.8599853515625,1690.2550048828125
2020-01-09 08:00:00,505.1400146484375,767.35498046875,717.1199951171875,697.8099975585938,645.9349975585938,784.52001953125,0.0,1474.7449951171875,1702.844970703125
2020-01-09 07:00:00,502.8949890136719,767.02001953125,715.52001953125,697.6950073242188,644.1199951171875,784.8350219726562,0.0,1451.6600341796875,1681.6600341796875
2020-01-09 06:00:00,501.8090515136719,767.8894653320312,713.9849243164062,698.2412109375,643.0803833007812,786.0703735351562,0.0,1468.060302734375,1698.9849853515625
2020-01-09 05:00:00,501.2850036621094,773.4500122070312,710.8400268554688,716.4600219726562,661.510009765625,813.4400024414062,0.0,1382.27001953125,1633.8699951171875
2020-01-09 04:00:00,498.37689208984375,738.2009887695312,707.7085571289062,736.216064453125,717.6884155273438,801.87939453125,0.0,1479.231201171875,1646.0301513671875
2020-01-09 03:00:00,501.4700012207031,740.0399780273438,708.6400146484375,735.9600219726562,718.02001953125,802.5250244140625,0.0,1509.8900146484375,1677.7449951171875
2020-01-09 02:00:00,502.2713623046875,741.3718872070312,708.7587890625,735.9346923828125,717.8341674804688,802.9196166992188,0.0,1509.6934814453125,1677.025146484375
2020-01-09 01:00:00,507.5199890136719,741.4450073242188,708.885009765625,735.3499755859375,718.4450073242188,803.2750244140625,0.0,1510.135009765625,1677.6500244140625
2020-01-09 00:00:00,507.2799987792969,742.3699951171875,709.2349853515625,735.385009765625,718.9600219726562,803.3200073242188,0.0,1510.199951171875,1677.6700439453125
2020-01-08 23:00:00,511.2323303222656,742.0302734375,709.2879028320312,735.742431640625,719.3131103515625,803.6060791015625,0.0,1511.802978515625,1678.0555419921875
2020-01-08 22:00:00,508.3299865722656,743.0599975585938,709.4400024414062,735.5,719.77001953125,803.8150024414062,0.0,1511.18505859375,1679.280029296875
2020-01-08 21:00:00,510.364990234375,742.469970703125,709.6599731445312,735.7550048828125,720.0150146484375,804.625,0.0,1511.8900146484375,1679.739990234375
2020-01-08 20:00:00,514.1599731445312,742.10498046875,709.594970703125,736.2750244140625,719.9600219726562,804.9500122070312,0.0,1514.3199462890625,1681.824951171875
2020-01-08 19:00:00,517.094970703125,742.6799926757812,711.22998046875,736.6300048828125,719.6400146484375,805.4149780273438,0.0,1514.114990234375,1681.9949951171875
2020-01-08 18:00:00,519.6599731445312,742.155029296875,709.6950073242188,736.4400024414062,718.6900024414062,804.6849975585938,0.0,1513.8399658203125,1682.0699462890625
2020-01-08 17:00:00,521.280029296875,742.2000122070312,709.8049926757812,735.9400024414062,716.8800048828125,803.4500122070312,0.0,1514.4849853515625,1682.4549560546875
2020-01-08 16:00:00,509.32000732421875,742.6300048828125,709.6199951171875,735.3499755859375,718.469970703125,801.5650024414062,0.0,1515.06494140625,1682.260009765625
2020-01-08 15:00:00,508.1000061035156,741.844970703125,709.0650024414062,735.5499877929688,719.4749755859375,801.219970703125,0.0,1515.0899658203125,1682.594970703125
2020-01-08 14:00:00,506.9145812988281,742.6884155273438,709.7437133789062,736.4371948242188,720.03515625,801.9547729492188,0.0,1515.4271240234375,1682.9095458984375
2020-01-08 13:00:00,505.939697265625,739.7387084960938,708.9346923828125,737.0703735351562,719.6784057617188,802.3165893554688,0.0,1515.1607666015625,1682.663330078125
2020-01-08 12:00:00,506.2311706542969,740.8240966796875,709.1105346679688,737.63818359375,720.1859130859375,802.60302734375,0.0,1516.56787109375,1682.593017578125
2020-01-08 11:00:00,507.7638244628906,741.7738647460938,709.5376586914062,737.5929565429688,719.7034912109375,804.0050048828125,0.0,1515.63818359375,1683.1607666015625
2020-01-08 10:00:00,510.69000244140625,740.8049926757812,709.5250244140625,737.5549926757812,718.9400024414062,804.3499755859375,0.0,1519.1600341796875,1684.9549560546875
2020-01-08 09:00:00,508.17999267578125,740.6649780273438,708.8499755859375,737.8049926757812,718.35498046875,803.6950073242188,0.0,1532.9549560546875,1699.1700439453125
2020-01-08 08:00:00,506.2850036621094,741.7050170898438,708.9600219726562,738.2550048828125,720.14501953125,803.844970703125,0.0,1578.2149658203125,1743.239990234375
2020-01-08 07:00:00,505.3737487792969,740.4545288085938,709.2171630859375,738.5302734375,719.4293212890625,805.0757446289062,0.0,1579.641357421875,1745.2677001953125
2020-01-08 06:00:00,507.06500244140625,741.780029296875,709.114990234375,738.1649780273438,717.6849975585938,805.6500244140625,0.0,1579.25,1744.7249755859375
2020-01-08 05:00:00,503.2462463378906,740.1005249023438,709.336669921875,738.3316650390625,718.733642578125,806.4271240234375,0.0,1579.4422607421875,1744.56787109375
2020-01-08 04:00:00,504.1400146484375,742.375,709.4949951171875,738.3300170898438,717.9949951171875,806.6400146484375,0.0,1579.25,1744.3699951171875
2020-01-08 03:00:00,503.8999938964844,740.47998046875,709.260009765625,738.375,718.2249755859375,806.6599731445312,0.0,1578.5899658203125,1745.114990234375
2020-01-08 02:00:00,504.4700012207031,743.9849853515625,709.7650146484375,738.405029296875,717.60498046875,806.4500122070312,0.0,1578.9300537109375,1744.9949951171875
2020-01-08 01:00:00,502.2950134277344,740.905029296875,709.5250244140625,738.4199829101562,717.2249755859375,806.7050170898438,0.0,1578.324951171875,1744.6199951171875
2020-01-08 00:00:00,501.9949951171875,740.2899780273438,709.364990234375,738.0900268554688,717.6500244140625,806.39501953125,0.0,1578.4749755859375,1744.3399658203125
2020-01-07 23:00:00,502.5950012207031,741.0349731445312,709.47998046875,738.27001953125,716.2449951171875,806.385009765625,0.0,1577.9549560546875,1744.094970703125
2020-01-07 22:00:00,504.6733703613281,741.9497680664062,709.63818359375,738.1507568359375,715.7990112304688,806.216064453125,0.0,1578.834228515625,1745.1708984375
2020-01-07 21:00:00,503.1607971191406,741.1256103515625,709.6683349609375,738.0301513671875,716.3065185546875,805.3919677734375,0.0,1578.7789306640625,1744.5125732421875
2020-01-07 20:00:00,499.1549987792969,741.4400024414062,709.3200073242188,737.7750244140625,716.4349975585938,804.14501953125,0.0,1580.18505859375,1746.344970703125
2020-01-07 19:00:00,498.06597900390625,740.75634765625,709.197998046875,738.4568481445312,715.4822387695312,803.8883056640625,0.0,1580.3045654296875,1746.736083984375
2020-01-07 18:00:00,499.29144287109375,741.4371948242188,709.482421875,738.3467407226562,715.854248046875,803.0703735351562,0.0,1580.1507568359375,1746.2412109375
2020-01-07 17:00:00,499.939697265625,741.03515625,709.3165893554688,738.3768920898438,716.2864379882812,802.4673461914062,0.0,1579.5728759765625,1747.0150146484375
2020-01-07 16:00:00,497.31658935546875,741.1507568359375,709.3316650390625,738.5276489257812,716.301513671875,801.4623413085938,0.0,1582.110595703125,1746.77392578125
2020-01-07 15:00:00,496.44500732421875,741.0850219726562,709.1199951171875,738.8400268554688,716.8800048828125,801.280029296875,0.0,1579.885009765625,1746.0400390625
2020-01-07 14:00:00,496.3636474609375,742.0353393554688,709.0050659179688,738.9242553710938,716.01513671875,801.4747314453125,0.0,1582.30810546875,1747.3333740234375
2020-01-07 13:00:00,495.2010192871094,739.9447021484375,708.6934814453125,739.0402221679688,716.7185668945312,801.4171142578125,0.0,1581.527587890625,1747.1407470703125
2020-01-07 12:00:00,495.1708679199219,740.7034912109375,708.4522705078125,739.1306762695312,716.4673461914062,801.2612915039062,0.0,1582.1708984375,1747.587890625
2020-01-07 11:00:00,494.2474670410156,740.1514892578125,708.6868896484375,739.0,717.2322998046875,801.5,0.0,1582.4747314453125,1746.853515625
2020-01-07 10:00:00,492.39697265625,740.4371948242188,708.542724609375,739.025146484375,717.2965087890625,801.7135620117188,0.0,1584.3668212890625,1748.989990234375
2020-01-07 09:00:00,489.8299865722656,739.6400146484375,708.2899780273438,738.885009765625,717.3599853515625,802.0599975585938,0.0,1613.5400390625,1778.18994140625
2020-01-07 08:00:00,495.1105651855469,739.5376586914062,708.6281127929688,738.3467407226562,715.698486328125,802.4522705078125,0.0,1526.593017578125,1693.4874267578125
2020-01-07 07:00:00,494.0201110839844,739.2412109375,708.3718872070312,738.2110595703125,714.974853515625,802.4522705078125,0.0,1511.12060546875,1678.3568115234375
2020-01-07 06:00:00,498.3949890136719,739.9600219726562,708.885009765625,738.3599853515625,714.655029296875,802.780029296875,0.0,1513.3199462890625,1679.6949462890625
2020-01-07 05:00:00,502.1448669433594,739.9717407226562,708.4204711914062,738.8162841796875,715.4169311523438,803.13427734375,0.0,1513.7879638671875,1681.081298828125
2020-01-07 04:00:00,498.448974609375,740.2098999023438,708.7084350585938,738.6734619140625,715.7842407226562,803.4431762695312,0.0,1515.0845947265625,1682.743408203125
2020-01-07 03:00:00,498.7727355957031,739.888916015625,708.4949340820312,738.742431640625,715.9242553710938,803.5908813476562,0.0,1516.141357421875,1682.2979736328125
2020-01-07 02:00:00,489.739990234375,741.0599975585938,708.9550170898438,738.5250244140625,717.2449951171875,803.6649780273438,0.0,1516.3800048828125,1684.4449462890625
2020-01-07 01:00:00,496.57000732421875,742.3300170898438,709.2750244140625,738.85498046875,717.3250122070312,803.9949951171875,0.0,1517.7750244140625,1685.2900390625
2020-01-07 00:00:00,503.52020263671875,741.2828369140625,709.2677001953125,738.6666870117188,714.7322998046875,804.3787841796875,0.0,1516.69189453125,1684.8282470703125
2020-01-06 23:00:00,504.03533935546875,741.2120971679688,709.48486328125,738.9545288085938,708.3585815429688,804.742431640625,0.0,1517.626220703125,1687.126220703125
2020-01-06 22:00:00,501.5849914550781,740.9500122070312,709.5800170898438,739.125,707.1500244140625,804.5800170898438,0.0,1519.2550048828125,1686.8800048828125
2020-01-06 21:00:00,502.1549987792969,742.1500244140625,709.5900268554688,739.2150268554688,709.8350219726562,804.7899780273438,0.0,1519.1400146484375,1687.0999755859375
2020-01-06 20:00:00,504.56280517578125,742.517578125,709.7185668945312,739.08544921875,708.0402221679688,804.7587890625,0.0,1520.0201416015625,1687.4874267578125
2020-01-06 19:00:00,511.64825439453125,741.974853515625,709.9346923828125,739.3115844726562,708.7537841796875,804.4120483398438,0.0,1519.889404296875,1687.87939453125
2020-01-06 18:00:00,514.2550048828125,741.9400024414062,710.0999755859375,739.2449951171875,709.0499877929688,804.6699829101562,0.0,1520.93994140625,1688.5999755859375
2020-01-06 17:00:00,503.0954895019531,741.4120483398438,709.7034912109375,739.0402221679688,715.1909790039062,803.7185668945312,0.0,1520.8492431640625,1689.2060546875
2020-01-06 16:00:00,496.0911560058594,741.1187744140625,709.91162109375,739.2099609375,717.035888671875,803.8729248046875,0.0,1523.02490234375,1689.2845458984375
2020-01-06 15:00:00,501.232421875,741.146484375,709.73828125,739.6875,717.57421875,804.1015625,0.0,1523.369140625,1690.345703125
2020-01-06 14:00:00,499.4510498046875,741.0808715820312,709.5510864257812,740.2595825195312,712.8702392578125,804.5531616210938,0.0,1524.7489013671875,1691.6617431640625
2020-01-06 13:00:00,497.6884460449219,740.9196166992188,709.9196166992188,740.4120483398438,709.3668212890625,805.7587890625,0.0,1523.5577392578125,1691.2562255859375
2020-01-06 12:00:00,506.0,741.8800048828125,709.8499755859375,740.3250122070312,706.8699951171875,806.469970703125,0.0,1524.344970703125,1691.3349609375
2020-01-06 11:00:00,512.22998046875,741.52001953125,709.7949829101562,740.385009765625,709.2050170898438,807.1699829101562,0.0,1525.2750244140625,1691.85498046875
2020-01-06 10:00:00,542.6784057617188,740.9949951171875,709.7085571289062,740.8492431640625,706.4271240234375,807.5376586914062,0.0,1525.7789306640625,1692.5225830078125
2020-01-06 09:00:00,525.739990234375,739.77001953125,709.7949829101562,740.219970703125,705.6799926757812,807.8499755859375,0.0,1493.9100341796875,1662.0899658203125
2020-01-06 08:00:00,569.6431884765625,742.6431884765625,709.6331787109375,740.7889404296875,702.216064453125,808.5879516601562,0.0,1423.6431884765625,1593.7286376953125
2020-01-06 07:00:00,562.8300170898438,741.8150024414062,709.6749877929688,740.8800048828125,700.6400146484375,808.7999877929688,0.0,1428.9200439453125,1597.5999755859375
2020-01-06 06:00:00,551.2935180664062,741.5820922851562,709.8457641601562,740.7611694335938,703.5870361328125,809.0348510742188,0.0,1426.81591796875,1597.2139892578125
2020-01-06 05:00:00,545.0399780273438,742.8400268554688,710.0800170898438,740.5050048828125,706.9600219726562,809.7249755859375,0.0,1424.10498046875,1593.6500244140625
2020-01-06 04:00:00,549.6400146484375,743.4849853515625,710.4550170898438,739.97998046875,707.97998046875,810.1849975585938,0.0,1423.4200439453125,1592.9649658203125
2020-01-06 03:00:00,560.0757446289062,745.5908813476562,711.0504760742188,740.1818237304688,702.9393920898438,810.6262817382812,0.0,1422.439453125,1593.2374267578125
2020-01-06 02:00:00,557.2677001953125,744.2677001953125,710.9242553710938,740.0302734375,702.8131103515625,810.30810546875,0.0,1421.646484375,1592.80810546875
2020-01-06 01:00:00,558.989990234375,742.4949951171875,710.6749877929688,739.8599853515625,703.4000244140625,810.219970703125,0.0,1422.14501953125,1592.6300048828125
2020-01-06 00:00:00,557.9196166992188,745.0653076171875,711.0552978515625,739.8240966796875,702.1356811523438,809.9949951171875,0.0,1421.4271240234375,1593.301513671875
2020-01-05 23:00:00,553.48486328125,742.30810546875,710.5908813476562,739.8636474609375,706.7070922851562,809.9242553710938,0.0,1420.787841796875,1592.1212158203125
2020-01-05 22:00:00,555.5050659179688,742.2929077148438,710.757568359375,739.9242553710938,705.9697265625,809.7979736328125,0.0,1423.0404052734375,1593.6009521484375
2020-01-05 21:00:00,550.8939208984375,742.19189453125,710.7373657226562,739.5,705.8333129882812,809.6212158203125,0.0,1422.8636474609375,1593.8990478515625
2020-01-05 20:00:00,547.0,742.9099731445312,710.8200073242188,739.5,708.2150268554688,809.5850219726562,0.0,1422.5,1594.425048828125
2020-01-05 19:00:00,549.614990234375,742.114990234375,710.8200073242188,739.6199951171875,711.9000244140625,809.4400024414062,0.0,1422.8699951171875,1593.8800048828125
2020-01-05 18:00:00,548.255126953125,742.6275634765625,710.596923828125,739.5306396484375,717.1122436523438,809.0408325195312,0.0,1422.3162841796875,1593.7703857421875
2020-01-05 17:00:00,548.3781127929688,743.1392822265625,711.0845947265625,739.328369140625,715.9651489257812,808.7960205078125,0.0,1422.303466796875,1593.487548828125
2020-01-05 16:00:00,546.7179565429688,742.0615234375,711.0205078125,739.09228515625,715.087158203125,808.5230712890625,0.0,1422.82568359375,1593.4666748046875
2020-01-05 15:00:00,538.8636474609375,744.580810546875,711.4495239257812,739.6666870117188,719.853515625,808.5302734375,0.0,1422.858642578125,1593.6767578125
2020-01-05 14:00:00,551.47998046875,743.155029296875,711.0999755859375,738.9749755859375,718.3200073242188,808.4949951171875,0.0,1423.385009765625,1593.5849609375
2020-01-05 13:00:00,547.0945434570312,744.263671875,710.8408203125,738.8507690429688,719.432861328125,808.303466796875,0.0,1421.801025390625,1592.5572509765625
2020-01-05 12:00:00,547.7688598632812,743.0552978515625,711.1507568359375,738.7537841796875,718.4421997070312,808.1959838867188,0.0,1422.010009765625,1591.22607421875
2020-01-05 11:00:00,529.5499877929688,742.60498046875,711.3300170898438,738.344970703125,717.5250244140625,807.8150024414062,0.0,1420.3900146484375,1590.4599609375
2020-01-05 10:00:00,530.1649780273438,742.7550048828125,710.75,737.8200073242188,718.030029296875,807.10498046875,0.0,1419.56494140625,1590.7049560546875
2020-01-05 09:00:00,519.5929565429688,742.733642578125,711.0100708007812,737.939697265625,718.8843994140625,806.1959838867188,0.0,1429.94970703125,1600.447265625
